path,label,label_id,type,split
D:\data-20260324T130558Z-3-001\data\Here\Here(2-8).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(2-9).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(3-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-10).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(3-11).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(3-12).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-13).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(3-14).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(3-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-2).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(3-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-5).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-6).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(3-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(3-8).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(3-9).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(4-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-10).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(4-11).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-12).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-13).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-14).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-2).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(4-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-5).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(4-6).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(4-7).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(4-8).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(4-9).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-10).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(5-11).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-12).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(5-13).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-14).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(5-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-16).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-17).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-18).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(5-19).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-2).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-20).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-21).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-22).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-5).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-6).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(5-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(5-8).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(5-9).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-10).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-11).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-12).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-13).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-14).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(6-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-16).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-17).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-18).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(6-19).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(6-2).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-20).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-21).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-22).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-23).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-24).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-25).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-5).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(6-6).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-8).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(6-9).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(7-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-10).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(7-11).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-12).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-13).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-14).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-16).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(7-17).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-18).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(7-19).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-2).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-5).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-6).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(7-8).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(7-9).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-1).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(8-10).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-11).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(8-12).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-13).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-14).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-16).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(8-17).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(8-18).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-19).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-2).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-20).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(8-21).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(8-22).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-3).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-5).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-6).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-8).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(8-9).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-1).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-10).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-11).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-12).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(9-13).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(9-14).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-15).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-2).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(9-3).txt,Here,2,word,val
D:\data-20260324T130558Z-3-001\data\Here\Here(9-4).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-5).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-6).txt,Here,2,word,test
D:\data-20260324T130558Z-3-001\data\Here\Here(9-7).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-8).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Here\Here(9-9).txt,Here,2,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-1).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(1-10).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(1-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-14).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(1-15).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-16).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-17).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-18).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-19).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-2).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(1-20).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-6).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-7).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(1-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-1).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(2-10).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(2-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-12).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(2-13).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(2-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-2).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-4).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(2-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-6).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-7).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(2-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(2-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-1).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-10).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-15).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(3-16).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-17).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-18).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-19).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(3-2).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(3-20).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-6).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(3-7).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(3-9).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(4-1).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-10).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-14).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(4-15).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-2).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(4-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-5).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(4-6).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-7).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(4-9).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(5-1).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-10).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-15).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(5-16).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(5-17).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-18).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-19).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(5-2).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-20).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(5-21).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-22).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-23).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(5-3).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(5-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-6).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-7).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(5-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(5-9).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(6-1).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(6-10).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-11).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(6-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-13).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(6-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-2).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(6-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-6).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(6-7).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(6-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-1).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-10).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-11).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-15).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-16).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-17).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-18).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(7-19).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-2).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(7-20).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(7-21).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(7-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-5).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(7-6).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(7-7).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(7-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-1).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-10).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-11).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-15).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(8-16).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-17).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-18).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-19).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-2).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-20).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-3).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-5).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-6).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-7).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(8-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(8-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-1).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(9-10).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(9-11).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(9-12).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-13).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-14).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-15).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(9-2).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(9-3).txt,Land,3,word,val
D:\data-20260324T130558Z-3-001\data\Land\Land(9-4).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-5).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-6).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-7).txt,Land,3,word,test
D:\data-20260324T130558Z-3-001\data\Land\Land(9-8).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Land\Land(9-9).txt,Land,3,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-1).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-11).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-13).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-14).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-15).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-16).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-17).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-18).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-3).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-5).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-6).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(1-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-1).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-11).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-12).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-13).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-5).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-6).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(10-9).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-1).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-10).txt,Medical,4,word,train
